doc_id,sentence,adj,noun,coder_id
10890400334,no more fish for the duck.,fish,duck,udpipe
10890401483,ok mommy will be right here.,right,mommy,udpipe
10890500286,daddy's gone.,gone,daddy,udpipe
10890500309,Zion this table is dirty.,dirty,table,udpipe
10890600566,"just a little bit, ok.",ok,bit,udpipe
10890700500,"ok Zoe, be careful.",careful,zoe,udpipe
10890800630,how many -- how many horsies are there?,many,horsies,udpipe
10890801087,sorry about that Zoe.,sorry,zoe,udpipe
10891001200,"all right, two more to go.",more,right,udpipe
10891200279,ok just take a little bit.,ok,bit,udpipe
10891200746,the wheels were red.,red,wheels,udpipe
10910100519,but those boxes are empty.,empty,boxes,udpipe
10910200310,school's ready.,ready,school,udpipe
10910200406,the very idea is funny.,funny,idea,udpipe
10910200506,"oh, the teddy's tired.",tired,teddy,udpipe
10910400934,that drawer's pretty full right now.,full,drawer,udpipe
10910500456,more of the house.,more,house,udpipe
10910501133,Catherine ok.,ok,catherine,udpipe
10910600835,just careful on the stairs.,careful,stairs,udpipe
10910700157,on both sides the same.,same,sides,udpipe
10920101224,"""behind the elephant's ear.""",ear,elephant,udpipe
10920200048,mom's right here.,right,mom,udpipe
10920201283,### bear ###.,bear,#,udpipe
10920201844,"""ugly birds being ugly.""",ugly,birds,udpipe
10920300347,trucks are outside.,outside,trucks,udpipe
10920300534,"trucks are outside, yeah.",outside,trucks,udpipe
10920301277,a bit cold.,cold,bit,udpipe
10920301291,the pots are hot.,hot,pots,udpipe
10920301402,the bubble's hungry.,hungry,bubble,udpipe
10920400816,train's pretty cool.,cool,train,udpipe
10920401510,the horse is very big.,big,horse,udpipe
10920401663,a y@l is yarn.,yarn,y@l,udpipe
10920500228,"new, fresh Play_Doh is the best.",best,play_doh,udpipe
10920500277,the other side is sharper.,sharper,side,udpipe
10920500520,good job is right!,right,job,udpipe
10920500577,just sleeping so nice.,nice,sleeping,udpipe
10920601840,the table's really big.,big,table,udpipe
10920602609,"careful with the pretzel, ok?",careful,pretzel,udpipe
10920603166,"""on Venus the weather is always the same.""",same,weather,udpipe
10920700063,because the table is flat.,flat,table,udpipe
10920700950,that bowl's dirty.,dirty,bowl,udpipe
10920701202,careful by the tree.,careful,tree,udpipe
10920701608,some more of an elephant.,more,elephant,udpipe
10920702582,mommy's serious.,serious,mommy,udpipe
10920800181,ready guys?,ready,guys,udpipe
10920801008,freckles are cute.,cute,freckles,udpipe
10920801538,is wasn't fun to be scared by the dragon.,fun,dragon,udpipe
10920801629,the dragon's gone?,gone,dragon,udpipe
10920902211,ready to save people.,ready,people,udpipe
10921000397,so some snakes are poisonous.,poisonous,snakes,udpipe
10921001254,g@l is for good.,good,g@l,udpipe
10921001256,b@l is for bad.,bad,b@l,udpipe
10921001317,b@l is for blue.,blue,b@l,udpipe
10921001336,y@l is for yellow.,yellow,y@l,udpipe
10921101014,Legos are hard.,hard,legos,udpipe
10921101387,as big as the big boss.,big,boss,udpipe
10921101420,sure do.,sure,do,udpipe
10921101912,safe and sound at home.,safe,home,udpipe
10921102749,sure do.,sure,do,udpipe
10921200503,the neck is cute.,cute,neck,udpipe
10921202354,but deer are so big.,big,deer,udpipe
10921202389,deer are big.,big,deer,udpipe
11000100468,better clean up the water.,clean,water,udpipe
11000101400,nice to the doggy.,nice,doggy,udpipe
11000200804,"be nice to the plant, huh?",nice,plant,udpipe
11000200805,gentle with the plant.,gentle,plant,udpipe
11000200965,green with the green.,green,green,udpipe
11000201995,careful with the blanket.,careful,blanket,udpipe
11000301401,this door's unlocked.,unlocked,door,udpipe
11000400744,chicken's too hot?,hot,chicken,udpipe
11000400878,"yeah, the water's ready.",ready,water,udpipe
11000500332,ice+cream's hot?,hot,ice,udpipe
11000500840,light green.,green,light,udpipe
11000600198,the parrot was yellow.,yellow,parrot,udpipe
11000601008,water cold?,cold,water,udpipe
11000601621,gentle with the baby?,gentle,baby,udpipe
11000601623,gentle with the baby.,gentle,baby,udpipe
11000701160,grapes and peanut+butter?,butter,grapes,udpipe
11000701188,Max careful.,careful,max,udpipe
11000701276,that stuff's hard to get off.,hard,stuff,udpipe
11000800600,gentle with that blanket.,gentle,blanket,udpipe
11000801000,gentle with the book.,gentle,book,udpipe
11000801756,Max careful.,careful,max,udpipe
11000801784,"those hands are dry, Max, huh?",dry,hands,udpipe
11000801831,here ready going to be a donkey?,ready,donkey,udpipe
11000802008,worm's not thirsty?,thirsty,worm,udpipe
11000900010,Max careful.,careful,max,udpipe
11000901078,"one minute's not very long, Max.",long,minute,udpipe
11000901123,play should be gentle.,gentle,play,udpipe
11001001650,"the yellow apple, ok.",ok,apple,udpipe
11001001798,this red apple is yummy.,yummy,apple,udpipe
11001001889,was the pizza good?,good,pizza,udpipe
11001101588,Shrek puzzle's easier.,easier,puzzle,udpipe
11020200441,be careful with the pages.,careful,pages,udpipe
11020201158,more than just a smile?,more,smile,udpipe
11020300039,daddy's funny.,funny,daddy,udpipe
11020300675,"""right on time.""",right,time,udpipe
11020300804,"""right on time.""",right,time,udpipe
11020300917,"mmm, yeah, cookies are yummy.",yummy,cookies,udpipe
11020400858,would some raisins be ok?,ok,raisins,udpipe
11020500502,mommy was sick?,sick,mommy,udpipe
11020601186,mommy's tired.,tired,mommy,udpipe
11020601223,"yeah, be careful of the little bird.",careful,bird,udpipe
11020601284,mommy sick?,sick,mommy,udpipe
11020701107,because that toy is ok to stay outside.,ok,toy,udpipe
11020800185,just ### -- just be careful of the stacks over there.,careful,stacks,udpipe
11020800189,almost as high as the Sears_Tower!,high,sears_tower,udpipe
11020800965,that bubble container's empty.,empty,container,udpipe
11021001064,"oh sure, honey.",sure,honey,udpipe
11021001583,"be careful with the -- plants, please.",careful,plants,udpipe
11021100060,ok Tuesday so tomorrow will be?,ok,tomorrow,udpipe
11021100645,m@l is right here that --,right,m@l,udpipe
11021101426,ok just a second Kiley@n.,ok,kiley@n,udpipe
11021102103,ok wait ready?,ready,wait,udpipe
11021200438,ok get some shorts.,ok,shorts,udpipe
11021200837,alright guys ready?,ready,guys,udpipe
11021200895,the water is right here Em@n.,right,water,udpipe
11021200896,the water is right here.,right,water,udpipe
11021201553,the train is ready to go.,ready,train,udpipe
11030101134,ready to join the circus.,ready,circus,udpipe
11030101213,the mouse is tiny.,tiny,mouse,udpipe
11030200499,is the baby tired.,tired,baby,udpipe
11030200553,is the baby ok?,ok,baby,udpipe
11030300877,open the other side.,open,side,udpipe
11030400366,green today?,green,today,udpipe
11030400529,might be easier on this side.,easier,side,udpipe
11030400535,top on that side?,top,side,udpipe
11030400927,the garbage is dirty.,dirty,garbage,udpipe
11030401663,is the baby hungry?,hungry,baby,udpipe
11030402005,be careful with the key.,careful,key,udpipe
11030501223,this skirt's too tight.,tight,skirt,udpipe
11030501553,the baby hungry?,hungry,baby,udpipe
11030501668,daddy's too small.,small,daddy,udpipe
11030600238,"oh, the bird is up top.",top,bird,udpipe
11030600370,this box is full.,full,box,udpipe
11030700754,the yellow's just about ready.,ready,yellow,udpipe
11030700890,"ok, and then the other side.",ok,side,udpipe
11030800872,so people are impressed.,impressed,people,udpipe
11030800879,the audience is really impressed.,impressed,audience,udpipe
11030801120,"ok, ok don't stand on the door.",ok,door,udpipe
11030801315,because birds are just naturally smaller.,smaller,birds,udpipe
11030900241,careful with that Luck.,careful,luck,udpipe
11030900770,pretty big for a baby.,big,baby,udpipe
11030901044,ok reach up to the sky.,ok,sky,udpipe
11031000312,is this cat sick?,sick,cat,udpipe
11031000503,"Ok, sugar's fine.",fine,sugar,udpipe
11031000773,"oh, just regular milk is fine.",fine,milk,udpipe
11031001380,because the rug isn't level.,level,rug,udpipe
11031100411,when the sun is too shiny.,shiny,sun,udpipe
11031201493,because -- the base is so -- narrow.,narrow,base,udpipe
11050100257,careful with that please.,careful,please,udpipe
11050200211,before too much damage is done.,done,damage,udpipe
11050201023,this room is small enough.,enough,room,udpipe
11050300363,other than candy.,other,candy,udpipe
11050300399,the phone is right here.,right,phone,udpipe
11050300404,cup is outside.,outside,cup,udpipe
11050400381,raisins are gone.,gone,raisins,udpipe
11050401305,"oh, the daddy's hungry now.",hungry,daddy,udpipe
11050401861,"oh, is the ball missing, Taylor?",missing,ball,udpipe
11050502000,fits right in here.,right,fits,udpipe
11050600902,little bit smaller.,smaller,bit,udpipe
11050600914,is this stuff blue in there?,blue,stuff,udpipe
11050700655,berry good.,good,berry,udpipe
11050801368,the baby was real --,real,baby,udpipe
11050900706,the noodles are done.,done,noodles,udpipe
11051000462,the water is dirty.,dirty,water,udpipe
11051100598,"ok, moving down the road.",ok,road,udpipe
11060100117,"oh oh, that soup is probably hot.",hot,soup,udpipe
11060101111,ready for the dress?,ready,dress,udpipe
11060101170,"""u@l unable to stay awake.""",unable,awake,udpipe
11060301556,ok how about clover?,ok,clover,udpipe
11060301814,mm better -- add some cold stuff there.,better,stuff,udpipe
11060500234,was the cookie good?,good,cookie,udpipe
11060500403,ready for the next thing?,ready,thing,udpipe
11060700019,"um, the eggs not ready yet.",ready,eggs,udpipe
11060700294,because the -- the pink cups are way up high.,high,cups,udpipe
11060700297,red cup's ok?,ok,cup,udpipe
11060701408,more dot to dots.,dot,dots,udpipe
11060701821,there's not much to ###.,much,#,udpipe
11060701959,better open the door then.,better,door,udpipe
11060900519,might be a little less dangerous in the pool.,dangerous,pool,udpipe
11061000375,the gate is closed?,closed,gate,udpipe
11061000599,oh the picture's not funny.,funny,picture,udpipe
11061001577,beds are good.,good,beds,udpipe
11061200191,the cap is missing.,missing,cap,udpipe
11061200198,lean to the left.,lean,left,udpipe
11061200199,lean to the right.,lean,right,udpipe
11061200595,those teeth are scared.,scared,teeth,udpipe
11061200630,well Bubba+Molar a cavity can be painful.,painful,cavity,udpipe
11061200788,t@l is for true.,true,t@l,udpipe
11061200789,f@l is for false.,false,f@l,udpipe
11061200802,healthy teeth should be holey and green.,holey,teeth,udpipe
11061201395,ready to go to sleep?,ready,sleep,udpipe
11070100856,teddy puffs are yummy.,yummy,puffs,udpipe
11070200110,what color is z@l?,z@l,color,udpipe
11070300435,the moose is strong.,strong,moose,udpipe
11070400129,and is the light blue?,blue,light,udpipe
11070500197,j@l's next.,next,j@l,udpipe
11070500218,k@l is next.,next,k@l,udpipe
11070500271,m@l is next.,next,m@l,udpipe
11070500291,n@l is next.,next,n@l,udpipe
11070500300,and n@l is also for next.,next,n@l,udpipe
11070500443,what color is mommy?,mommy,color,udpipe
11070600006,mommy be right back.,right,mommy,udpipe
11070601513,"oh, Sean's coloring yellow?",yellow,coloring,udpipe
11070700293,how many animals are there Sean?,sean,animals,udpipe
11070700831,the little brother grizzly bear.,bear,brother,udpipe
11070701272,ok Swiper no swiping.,ok,swiping,udpipe
11070701289,giraffe's tall.,tall,giraffe,udpipe
11070800932,"ok, and make a bath+tub.",ok,tub,udpipe
11070801139,oh the scales are different.,different,scales,udpipe
11070801578,chuckles ok.,ok,chuckles,udpipe
11070801604,ok no screaming.,ok,screaming,udpipe
11070801666,"the glue is yucky, right.",yucky,glue,udpipe
11070900138,mommy was really worried.,worried,mommy,udpipe
11070900359,a booboo is red.,red,booboo,udpipe
11070900759,ok so -- and the a@l sound makes?,ok,sound,udpipe
11070900974,is Matthew's name long or short?,long,name,udpipe
11070900976,Matthew's name is short?,short,name,udpipe
11071001120,the earth is getting all wet?,wet,earth,udpipe
11071001167,are the trees big or small?,big,trees,udpipe
11071001172,trees are big.,big,trees,udpipe
11071001207,the sky is angry?,angry,sky,udpipe
11071001597,apple juice is yummy.,yummy,juice,udpipe
11071100095,careful not by the face.,careful,face,udpipe
11071100371,ok sweetie another piece.,ok,piece,udpipe
11071100696,most snakes are not good.,good,snakes,udpipe
11071101307,ready set.,ready,set,udpipe
11071201400,the right hand ok.,ok,hand,udpipe
11071201567,l@l is for left.,left,l@l,udpipe
11080100212,"yeah, be nice to the kitty.",nice,kitty,udpipe
11080100491,that thing's heavy.,heavy,thing,udpipe
11080200103,mommy's tired.,tired,mommy,udpipe
11080200343,these ones are -- are breakable.,breakable,ones,udpipe
11080200856,ready to go in the house?,ready,house,udpipe
11080302127,how old is mommy?,old,mommy,udpipe
11080400756,math is like this much --,much,math,udpipe
11080401997,open from this end.,open,end,udpipe
11080501531,sisters are good for antagonizing.,good,sisters,udpipe
11080600475,are dinosaurs real?,real,dinosaurs,udpipe
11080601002,a little bit red.,red,bit,udpipe
11080701718,some of these pictures are quite bizaare.,bizaare,pictures,udpipe
11080701990,when the eyes are still -- open.,open,eyes,udpipe
11080702374,"""gate is shut.""",shut,gate,udpipe
11080702415,ready to do shapes?,ready,shapes,udpipe
11080800009,mommy's tired.,tired,mommy,udpipe
11080800626,and to -- and still be able to say chubby bunny.,able,bunny,udpipe
11080801301,five years old?,old,years,udpipe
11080900610,very big in the seventies.,big,seventies,udpipe
11080900907,rosy's like ten years old here.,old,years,udpipe
11080901934,is short on some people.,short,people,udpipe
11081000422,yellow or black on white.,yellow,white,udpipe
11081001143,only fifty+six years old.,old,years,udpipe
11081001415,dinners ready.,ready,dinners,udpipe
11081001444,the pasta almost ready.,ready,pasta,udpipe
11081101737,is the rice good?,good,rice,udpipe
11081101767,sorry about that madam.,sorry,madam,udpipe
11090101002,mommy will be right back.,right,mommy,udpipe
11090200742,mommy's tired.,tired,mommy,udpipe
11090300535,the soup's ready?,ready,soup,udpipe
11090300605,now the yellow ones are together.,together,ones,udpipe
11090500003,ok and the bag.,ok,bag,udpipe
11090500043,so to be safe in the water?,safe,water,udpipe
11090500064,is the water cold?,cold,water,udpipe
11090500799,mom is so sorry.,sorry,mom,udpipe
11090501007,the wrapper was purple.,purple,wrapper,udpipe
11090600596,no hand ok.,ok,hand,udpipe
11090600658,Will's dolphin's not sleeping.,sleeping,dolphin,udpipe
11090601024,well the fridge isn't empty.,empty,fridge,udpipe
11090700184,"uhoh, this guy's not ready.",ready,guy,udpipe
11090700974,oh the tractor is still stuck.,stuck,tractor,udpipe
11090800035,"ready, take that side.",ready,side,udpipe
11090800064,oh on the chair's even better.,better,chair,udpipe
11090800814,maybe lower the flatbed.,lower,flatbed,udpipe
11090800866,that car's better?,better,car,udpipe
11091000504,### helpful but at the same time --,helpful,time,udpipe
11091000723,the store is still open?,open,store,udpipe
11091000758,mom ok.,ok,mom,udpipe
11091100107,maybe this batch is a little too spicy.,spicy,batch,udpipe
11091100234,the surface might be better.,better,surface,udpipe
11091100755,ok on the plate.,ok,plate,udpipe
