doc_id,sentence,adj_lower,noun_token
11070500302,what's next after n@l?,next,ROOT
11070500460,"r@l is next, and the r@l says?",next,ROOT
11070500814,you sure you want to do the Number_Train now?,sure,ROOT
11070501099,are you ready for your snack Sean?,ready,ROOT
11070501131,"that's right, water+melon.",right,ROOT
11070501374,"yeah, happy birth+day Mimi.",happy,ROOT
11070501377,oh and happy birth+day,happy,ROOT
11070501379,"yeah, happy birth+day Kelly.",happy,ROOT
11070501396,"ok, but -- but -- Grandpa's coming to see you tomorrow.",ok,ROOT
11070501595,what else is next to the elephant?,next,ROOT
11070501606,what's next to the elephant?,next,ROOT
11070701158,you guys are silly.,silly,ROOT
11070800279,ok so you want to move your red to the first yellow square.,ok,ROOT
11070800288,ok you want the green one.,ok,ROOT
11070800519,"ok, but do you see the card?",ok,ROOT
11070800542,"ok, after we play this game.",ok,ROOT
11070800959,ok you give the hippo a bath.,ok,ROOT
11070800968,ok you draw the alligator green.,ok,ROOT
11070801514,ok I'm tickles.,ok,ROOT
11070801583,Matthew I don't understand what you're saying with the pacifier.,matthew,ROOT
11070801588,"ok, giggles tickles and chuckles.",ok,ROOT
11070801642,ok you jump in the great book of everything.,ok,ROOT
11070802061,I'm sure it's probably somewhere in this toy box.,sure,ROOT
11070900425,it's not nice to break things.,nice,ROOT
11070900564,"ok so we'll -- let's -- let's make the sounds of the letters and we'll say what word it is, Ok?",ok,ROOT
11070901207,"ok, but people are not a dragon, Ok.",ok,ROOT
11070901730,green is right down there where the hippo is in clumps.,right,ROOT
11070901925,is it easier to push down on the ground?,easier,ROOT
11070902100,Sean what do you think they have at pumpkin farms?,sean,ROOT
11071000220,you guys are kind of tough.,tough,ROOT
11071000242,what color knight are you Sean?,sean,ROOT
11071000533,what's on -- what shape is it?,on,ROOT
11071000875,Sean we got to play the game the way it's told.,sean,ROOT
11071001157,"trees, are those big or small?",big,ROOT
11071100105,ok we'll do that one first.,ok,ROOT
11071100170,his skin is loose?,loose,ROOT
11071100296,ok we're putting the puzzle together now Sean@n.,ok,ROOT
11071100327,ok I want you to try this piece Matthew@n.,ok,ROOT
11071100553,it's easier to do a puzzle when we put it on a table.,easier,ROOT
11071100588,alright we won't get you ice.,alright,ROOT
11071100616,ok you don't have to play pirates.,ok,ROOT
11071100795,good boy you're so jumpy.,jumpy,ROOT
11071100806,ok I'm going to be this guy.,ok,ROOT
11071100809,ok I'm going to be this guy.,ok,ROOT
11071101051,ok how if we put these away and play another game?,ok,ROOT
11071101098,ok in my ear.,ok,ROOT
11071101126,guys that's enough.,enough,ROOT
11071101541,ok you guys are --,ok,ROOT
11071200275,it's good we have super+heros huh?,good,ROOT
11071200957,but you're the best super+hero of all.,best,ROOT
11071201062,oh ok but it's really big right?,ok,ROOT
11071201392,alright we're going to hold the stick first.,alright,ROOT
11071201479,before your next lesson ok?,ok,ROOT
11071201598,ok which one's your left hand then?,ok,ROOT
11071201617,ok what hand do you hold the violin with?,ok,ROOT
11071201690,good taking care of your new violin.,good,ROOT
11071201697,because this is very delicate we have to take care of it because if it breaks we don't get a new one.,delicate,ROOT
11080100186,done with your juice?,done,ROOT
11080100448,### the diper rash ### is gone.,gone,ROOT
11080100906,is my hair soft?,soft,ROOT
11080201243,ready to write your name?,ready,ROOT
11080400670,what's on -- what -- what goes on his head?,on,ROOT
11080500099,was he bad -- bad monster?,bad,ROOT
11080500402,are -- are noodles good for your body?,good,ROOT
11080500465,"it's a little big, but -- a good story.",big,ROOT
11080500908,my baby's sick.,sick,ROOT
11080501658,what's wrong with the shoes?,wrong,ROOT
11080501697,mommy's ready for bed.,ready,ROOT
11080601533,no you were right on time.,right,ROOT
11080601694,what's wrong -- what's wrong with Kiana's mouth?,wrong,ROOT
11080602071,six times what though -- is thirty?,thirty,ROOT
11080700974,oval -- oval's like -- like a egg shape.,oval,ROOT
11080701454,I'm ready for a nap.,ready,ROOT
11080800377,what's wrong with your CD player?,wrong,ROOT
11080800862,she's afraid -- she's so afraid now I'm going to groom her in some way.,afraid,ROOT
11080800877,it's like -- aversion.,like,ROOT
11080800898,it was cold on my teeth.,cold,ROOT
11080801187,your eyes are glossy.,glossy,ROOT
11080801326,your -- your whistle's not as loud as hers though.,loud,ROOT
11080801601,"""I am not ready to be an older woman but it's time I begin preparing.""",ready,ROOT
11080801769,"""when she grows up she'll be seven inches long.""",long,ROOT
11080801776,"""it will be funny to see such a small dog dance.""",funny,ROOT
11080900207,I'm sure not every girl in your class is attractive.,sure,ROOT
11080900224,it's amazing how a haircut takes over the world.,amazing,ROOT
11080900376,you sure you want to eat a apple now?,sure,ROOT
11080900435,name filthy rich.,rich,ROOT
11080900439,even in the nineties I'm sure she wouldn't have been an attractive woman.,sure,ROOT
11080900488,pretty sure she was the only black person in our school at that time.,sure,ROOT
11080900623,I'm pretty sure none of these girls live here.,sure,ROOT
11080900626,"""junior year was great because we enjoyed it the most!""",great,ROOT
11080900819,it was curly and she was going for the Farah_Fawcett look.,curly,ROOT
11080901128,I'm pregnant with you in this picture.,pregnant,ROOT
11080901246,the princess movie is on.,on,ROOT
11080901300,"of course, her -- her name isn't sickle anymore.",sickle,ROOT
11080901414,now open your mouth.,open,ROOT
11080901727,her hair is just as bad as it is now but --,bad,ROOT
11080902090,"and now she's like, come on NAME fast with me!",like,ROOT
11080902223,that was nice for the film.,nice,ROOT
11081000303,you sure that's the right one?,sure,ROOT
11081000449,ok you put him right there in that spot right there.,ok,ROOT
11081000494,we're not ready for the hammer+head yet.,ready,ROOT
11081000950,"ah, too busy to listen to your c_ds?",busy,ROOT
11081001334,"ok, if you could -- Lia if you could bring anything -- you could only bring one thing to the new house.",ok,ROOT
11081001490,your Mama's weird.,weird,ROOT
11081001600,because her tummy wasn't hurting.,hurting,ROOT
11081100168,ok you need to get the green one though.,ok,ROOT
11081100598,she's not old enough to go on no date.,enough,ROOT
11081100601,she's still not old enough to go on no date.,enough,ROOT
11081101297,my -- my daddy-'s dad is Scottish.,scottish,ROOT
11081200009,it's dark in that room in there.,dark,ROOT
11081200163,ok what color did you do Patrick?,ok,ROOT
11081200284,this is candy you don't need that one.,candy,ROOT
11081200384,is a@l your last one?,a@l,ROOT
11081200617,you sure this time?,sure,ROOT
11081200785,ok I'll move the bucket next time.,ok,ROOT
11081201042,so you ready for trick+or+treating tomorrow?,ready,ROOT
11081201048,be nice to your old mom.,nice,ROOT
11081201049,be nice to your old mom.,nice,ROOT
11081201132,ok no t+v.,ok,ROOT
11090100022,you're just a little mixed up in your schedule.,little,ROOT
11090100293,your shirt's red.,red,ROOT
11090100475,you're so quiet today.,quiet,ROOT
11090100479,it's hard when your nap -- things -- that schedule changes like that.,hard,ROOT
11090100563,I'm not sure hon.,sure,ROOT
11090100792,are you about ready to take a nap?,ready,ROOT
11090200063,because it's -- pretty close to nap time hon.,close,ROOT
11090200108,are you ready for your nap?,ready,ROOT
11090200308,grapes and sour cream taste good?,good,ROOT
11090200373,"well, it's not wet -- on the play side.",wet,ROOT
11090200535,I'm sorry that makes you sad but -- you need to take a nap.,sorry,ROOT
11090200741,I'm tired today.,tired,ROOT
11090300060,I don't why it's so dark but -- we'll open the blinds when we get up there.,dark,ROOT
11090300086,maybe it's just not that sunny today.,sunny,ROOT
11090300226,but now your hands are full again.,full,ROOT
11090300274,alright I'm going to go sort the laundry.,alright,ROOT
11090300441,ok I'm done with my soup.,ok,ROOT
11090300465,his mouth's too little.,little,ROOT
11090300531,it's hot in the oven?,hot,ROOT
11090300614,that's white with a black stripe.,white,ROOT
11090300681,it's not very nice just to -- rip it out of his hands.,nice,ROOT
11090300747,then you won't be able to tell what's in that can.,able,ROOT
11090300852,be careful in there mister.,careful,ROOT
11090300856,alright we're going to write down what the baby's done today.,alright,ROOT
11090300909,alright we're going to meet at the park.,alright,ROOT
11090301013,or my diaper's wet.,wet,ROOT
11090400018,alright you guys ready to go upstairs?,ready,ROOT
11090400024,you're being so sad today.,sad,ROOT
11090400207,you ready to get dressed bud?,ready,ROOT
11090400304,Will you ready to go down+stairs?,ready,ROOT
11090400306,you ready to go down+stairs bud?,ready,ROOT
11090500026,because you're sheets are very interesting to look at.,interesting,ROOT
11090500166,what's daddy's favorite?,favorite,ROOT
11090500288,it is kind of a truck.,kind,ROOT
11090500305,it's not fair when you take stuff from him.,fair,ROOT
11090500627,lunch will be ready in five minutes.,ready,ROOT
11090500653,"be careful you don't hit us on the head, Em.",careful,ROOT
11090500735,it will be ready in just a minute.,ready,ROOT
11090500755,she's not happy today huh?,happy,ROOT
11090600350,my foot is stuck.,stuck,ROOT
11090600618,I am hot today.,hot,ROOT
11090600916,it's smart that you put the ice+cream in the fridge here.,smart,ROOT
11090600949,well then I better not hide any ice+cream or anything like that or you wouldn't find it.,better,ROOT
11090700162,his loader's on wrong.,wrong,ROOT
11090700395,oh your little leg is stuck in there.,stuck,ROOT
11090701554,"ok, but then we're not -- we're going to stay home+ and play with the train.",ok,ROOT
11090701851,he's right there all the time.,right,ROOT
11090800339,"ok, because that's the mommy's part.",ok,ROOT
11090800389,are you all ready to ###.,ready,ROOT
11090800490,ok that we pick out a couple cars that can be hers?,ok,ROOT
11090800661,oh sure back her up and put her right in the garage mister.,sure,ROOT
11090800771,is he all done with the red truck?,done,ROOT
11090800867,maybe it better go work on your hook.,better,ROOT
11090800915,ok I'm going to be back at the garage waiting for you so I can fix you up.,ok,ROOT
11090801138,it's right behind our cabin.,right,ROOT
11090801399,oh that boat's right under the bridge.,right,ROOT
11090900023,what was upstairs in the playroom?,upstairs,ROOT
11090900461,Ann are you about ready for a nap?,ready,ROOT
11090900472,ready to go night night?,ready,ROOT
11090900597,all right,right,ROOT
11090900600,I'll be right back with some big pieces of train and I'm going to need your help.,right,ROOT
11090900836,"all right but while you put those in I'm going to get some more train tracks, Ok?",right,ROOT
11090900862,who's next to the bunny slippers?,next,ROOT
11090901138,sometimes their angles are just a little bit different.,different,ROOT
11090901402,that's -- a little bit bigger.,bigger,ROOT
11090901405,this carpet is higher than this carpet.,higher,ROOT
11090901744,pool's full today?,full,ROOT
11090901967,it is kind of a mess up here.,kind,ROOT
11091000006,I'm a little busy at the store.,busy,ROOT
11091000014,by the time you're ready it's going to be time for lunch and you'll have to put it all away.,ready,ROOT
11091000032,ok you guys start and I'll make your money.,ok,ROOT
11091000232,that'll maybe be better because what color is money?,better,ROOT
11091000311,ok I want all markers at the kitchen table.,ok,ROOT
11091000427,lucky you got that chip out of the way.,lucky,ROOT
11091000904,it's better with the sticky stuff than with tape?,better,ROOT
11091001171,"alright, it's kind of funny in the middle.",funny,ROOT
11091001183,the core is a little bit different.,different,ROOT
11091001331,"sure, do you want to have some kiwi?",sure,ROOT
11091001367,I'm not sure I understand what your words were.,sure,ROOT
11091001479,"but if we have all the stuff right in the middle, it's hard to build.",hard,ROOT
11091001480,it's easier to push it all off to the side.,easier,ROOT
11091100042,alright you know what buddy.,alright,ROOT
11091100056,buddy you want your boxes?,buddy,ROOT
11091100129,it's for real in the movie?,real,ROOT
11091100130,it's for real in real life?,real,ROOT
11091100255,you ready to count to fifteen when I put this in the water?,ready,ROOT
11091100286,alright which letter do you want to do first?,alright,ROOT
11091100448,real close to the ginger man.,close,ROOT
11091100532,because it's right in the corner so you can conserve your jello.,right,ROOT
11091100733,that's very critical so it cuts all the way through all the jello.,critical,ROOT
11091100813,your hands are all messy.,messy,ROOT
11091200200,ok come on over with your eggs.,ok,ROOT
11091200284,apples and eggs are healthier than candy.,healthier,ROOT
11091200544,they were ready yesterday and now they've gone too far.,ready,ROOT
11091200933,buddy you're doing a great job.,buddy,ROOT
11100100457,you hungry today?,hungry,ROOT
11100100519,it's too cold to go outside today.,cold,ROOT
11100100908,is Dean your boyfriend?,dean,ROOT
11100101079,"it's a little hard to steer backwards, isn't it?",hard,ROOT
11100101146,"gosh, you are just like -- demolition derby girl.",like,ROOT
11100200825,are you sleepy today?,sleepy,ROOT
11100201083,you're being a little snotchy today.,snotchy,ROOT
11100201191,I'm sorry you're so sleepy today.,sorry,ROOT
